Sample,Order,Batch,Group,ethanolamine..62.,Glycine..76.,Trimethylamine.N.oxide..TMAO...76.1.,X3C13.Glycine..79.,beta.alanine..89.99.,Alanine..90.,X4C13.Alanine..94.,Cadaverine..103.,X3.Aminoisobutyrate..103.98.,Choline..103.99.,Dimethylglycine..104.,L.2.aminobutyric.acid..104.01.,X2C13.Choline..106.,Serine..106.01.,X4C13.Serine..110.,Hypotaurine..110.01.,Creatinine..114.,X5.6.dihydrouracil..115.,Proline..116.,d3.Creatinine..117.,X5.Aminovaleric.Acid..117.98.,Betaine..117.99.,Valine..118.,Threonine..120.,Cysteine..122.,X6C13.Proline..122.,Niacinamide..123.,X6C13.Valine..124.,X5C13.Threonine..125.,Taurine..125.99.,Pyroglutamic.Acid..130.04.,Pipecolate..130.,Creatine..131.98.,Hydroxyproline..131.99.,Leucine..D.norleucine..132.01.,iso.Leucine..allo.isoleucine..132.02.,Ornithine..132.9.,Asparagine..133.,Aspartic.Acid..134.,S.methylcysteine..136.,X1.methylnicotinamide..137.,trigonelline..138.01.,X5C13.Aspartic.Acid..138.98.,X6C13.Asparagine..138.99.,X7C13.Leucine..139.,X7C13.iso.Leucine..139.01.,Glutamine..146.99.,Lysine..147.,Deoxycarnitine..147.01.,Glutamic.acid..148.,Methionine..149.99.,X2C13.Glutamic.acid..150.,X7C13.Glutamine..153.99.,X6C13.Glutamic.acid..154.,X8C13.Lysine..155.,X6C13.Methionine..155.99.,Histidine..156.,Carnitine..162.,X9C13.Histidine..165.,Phenylalanine..165.99.,methionine.sulfoxide..166.,Epinephrine..166.,X7.methylguanine..166.01.,X1.3.Methylhistidine..169.99.,Arginine..175.,X10C13.Phenylalanine..176.,Cotinine..176.99.,Cysteinyl.Glycine..Cys.Gly...179.,Gluconolactone..179.01.,Tyrosine..182.1.,X213C.Tyrosine..184.1.,X10C13.Arginine..185.1.,N6.Acetyl.lysine..188.99.,homoarginine..189.,N6.Trimethyllysine..189.01.,homocitrulline..190.,X1013C.Tyrosine..192.1.,Caffeine..195.,dimethylarginine..A.SDMA...203.,Acetylcarnitine..204.1.,Tryptophan..205.1.,L.Kynurenine..209.1.,X13C13.Tryptophan..218.1.,Cystine..241.1.,Uridine..245.2.,isovalerylcarnitine..246.,X8C13.Cystine..249.1.,X11C13.Uridine..256.2.,Glycerophosphocholine..258.,succinylcarnitine..262.,Thiamine..265.,Adenosine..268.2.,Inosine..269.2.,glutarylcarnitine..276.,X1.Methyladenosine..282.1.,X6.Methyladenosine..282.2.,X5..methylthioadenosine..298.,N2.N2.Dimethylguanosine..312.2.,UMP..325.,GMP..364.1.,riboflavin..377.,SAH..385.,S.adenosylmethionine..SAM...399.,thyroxine..777.5.,FAD..786.
Pos_426,538,4,2,13.25345566,15.91340923,18.45045622,16.5022622,13.90412103,20.3787322,20.09525172,15.67884226,15.73215991,22.68098269,17.12359832,14.30970949,25.28846087,20.39085995,21.05521918,14.73738167,22.99448692,16.78416713,19.58158253,23.57308859,14.14798914,25.10690866,21.4780913,20.05443083,13.84984528,20.44541264,14.38348185,19.78319897,20.11188796,18.0453309,17.04173469,16.34376937,23.72135218,17.21560155,21.28303132,19.17814319,19.31931484,17.90930174,17.28973777,15.39279042,19.04854601,18.18509924,20.74823286,20.19303303,22.0980808,19.09288164,23.52697666,22.31391664,16.32668415,21.1025052,16.58970723,22.55150447,21.63043781,22.26374578,23.15252516,17.80097653,23.50182132,23.72167327,21.16765824,22.81018106,15.4534498,21.15185818,16.12864758,19.433641,22.91019626,21.48376775,21.43434437,13.80362204,13.38777758,18.64529938,21.06185569,25.30169179,16.08217887,18.91745788,21.42385165,16.44942699,16.28603512,19.36833687,21.0310476,24.59583497,19.94340352,16.45759087,20.23435087,18.15440694,13.75103663,18.20088822,17.27895045,16.43618576,20.43645782,20.30809035,14.53627926,13.8136888,13.40513767,17.60081536,19.46985301,13.55660902,13.14455608,16.68793341,13.29979172,15.0032715,15.31238387,13.6347277,15.94959097,15.8425695,14.77411585
Pos_427,539,4,2,13.50739331,16.49684919,15.1850802,16.62651997,14.25140787,21.07783497,20.24027533,15.73203904,12.89071838,21.88456951,15.58651823,13.35753589,25.32519587,21.36028509,21.02004667,13.85351784,22.38046924,17.48368064,20.30231161,23.66898327,14.56009203,24.78130096,21.59375211,21.08568858,13.38382757,20.4719957,14.00150978,19.8468753,20.10920565,17.72659953,16.65607322,17.33155902,23.70579859,18.49607205,21.26133413,19.22541844,20.0338708,19.0383734,17.32023094,15.81938339,16.14336422,15.2933044,20.68640959,20.19541842,22.10250976,19.13842293,23.96680378,23.24367173,16.85476422,20.93136762,17.98661395,22.57315388,21.54325808,22.10211181,23.11506713,17.67187893,23.40211575,24.47644847,20.92805536,23.01812903,15.8501881,21.32661178,15.22361219,18.94836415,24.10487145,21.57998456,20.63681625,13.92065018,12.78742732,19.17254365,21.14440422,25.36287192,16.03521543,19.38307418,21.81188524,15.24651727,16.52130177,20.73411723,20.71134162,23.54149533,20.78186437,14.57602822,20.19699057,17.92838493,14.44913593,18.0793173,17.27500365,16.57374807,20.04359357,15.9149242,17.56389284,13.40533804,13.10824052,16.7592415,19.59646364,13.32545219,12.6419236,15.21580062,13.36655286,14.03978041,13.36911364,14.23545616,15.53412013,15.43563807,14.98016808
Pos_428,540,4,4,14.19695396,16.39962888,15.83925088,16.61713149,14.60017724,20.38152348,20.42840966,15.74572709,14.54718819,23.05683551,16.47943907,14.14204411,25.29034838,21.13862969,21.00696984,14.92466573,21.81405417,17.35092464,20.27082393,23.61069507,14.56708811,24.37104437,22.12926236,21.01067461,13.60733748,20.55763775,15.68933828,19.81896623,20.17767278,19.12711126,17.43103501,17.4275018,23.49036269,18.63499147,21.53917018,19.92185304,19.9647296,19.74262247,17.95708704,15.51762527,18.07876039,15.87156914,20.7181147,20.10011347,22.10741665,19.14013151,24.00732577,22.85217286,17.13391294,21.52008673,17.75311096,22.46322706,21.45376398,22.27059142,22.89310991,17.84752475,23.2676745,23.8658677,21.01735847,23.02339608,15.37495434,21.3622611,15.02477939,16.97540164,24.04117497,21.49506046,19.99279655,14.16369748,12.92002065,18.73194711,21.19875792,24.78483385,15.81893931,18.74673401,21.92606509,14.43946449,16.45802238,20.17760303,20.80431015,23.13405769,21.12477768,15.361948,20.19316682,18.68463647,16.57461135,17.79062439,17.06057902,16.32898639,20.75229968,15.51396617,14.57597012,13.91073037,13.76790576,15.98102184,19.43382402,12.73531002,12.81988325,15.34503721,14.57204505,15.0926452,14.12714645,13.64963836,15.36569199,16.07366399,15.13942241
Pos_429,541,4,4,14.41223292,16.53261082,17.93737442,16.34284195,14.56842975,20.93473749,20.32151303,15.90512732,12.46421952,23.36054227,17.89315399,13.18584901,25.17684867,21.82600734,21.07975154,14.68973878,22.99977837,18.9448026,21.46299237,23.57638597,14.90398759,25.03226602,22.40016761,22.42367579,13.0609109,20.52373418,16.41703344,19.7574078,20.05241401,19.31373574,18.23132812,17.55325706,21.3831408,20.22531383,22.11808747,20.72640665,21.31806735,19.31390892,18.29952602,15.9439351,20.06904371,12.5494844,20.73132323,20.16639633,22.05442897,19.04553717,23.18340109,23.52552087,17.59726695,23.33388877,18.48986695,22.38865395,21.52836529,22.25723446,23.15363214,17.81430856,23.70166773,24.17122937,21.04066451,23.50330942,16.60521985,21.87034165,15.42367153,17.83177033,25.23331168,21.40893608,17.08658122,14.34074263,12.75749814,19.43411453,21.14024284,25.55820863,16.18101324,19.4690999,22.60012864,15.3203906,16.63123368,17.83468619,21.04147311,23.27740816,21.01731879,16.2902575,20.26615164,17.93324978,15.60052222,18.82120268,17.3863022,16.46067104,22.52776583,16.78357225,17.368544,13.26767726,12.97691347,16.96158028,20.06828497,14.05983128,11.219548,15.76480103,15.21945669,16.32285451,15.51090596,12.71942822,15.30065239,15.48308599,15.55351094
Pos_430,542,4,1,14.7663768,16.67175494,16.51290884,16.52996867,15.14120033,20.62588619,19.82652714,15.95783237,15.00316192,22.77796607,18.21405074,14.86101924,25.24881081,20.71263528,21.07811507,15.07231392,23.05538975,18.6823356,20.77309488,23.5575692,15.73664649,25.3165439,21.70256364,20.53548436,15.33254012,20.51519243,15.55594247,19.93039588,20.0845804,19.26221796,18.47679397,17.47897567,22.78198065,19.79785295,21.38962475,20.3078935,21.38483955,18.40711792,17.30123447,15.27281516,20.62899515,19.47276261,20.55364292,20.23667285,22.07336704,19.12557009,24.30772812,22.87477856,17.16918841,21.64492073,17.08718345,22.54592469,21.49344073,21.95762067,23.26449546,17.77050707,23.66326613,24.1113462,20.96218756,22.15383024,15.0654857,20.48319102,16.09957363,20.28050863,20.11601944,21.46651872,12.08255842,11.20773393,13.14335418,18.95862734,21.20877546,25.61954425,16.399581,20.11259349,22.06546939,16.02943276,16.6997456,22.77487118,20.82237265,24.92378727,20.80404859,15.1380301,20.20621373,17.97644633,15.88269737,17.60980697,17.22382935,16.45275167,22.29631755,16.83282192,14.55442306,13.52837748,13.18305906,17.67675121,18.7209919,13.760074,10.86493028,15.21680664,15.42515846,16.43077653,14.15715113,11.83787544,12.95218848,15.38665454,15.63763832
Pos_QC(I)#51,543,4,qc,14.95034075,16.98029108,17.77071671,16.62543294,14.8013567,21.40813686,20.26364743,15.78132909,13.97422601,24.21088036,17.34063697,14.16075179,25.1549472,22.28413354,21.02872391,15.19685591,22.93740305,18.82822785,21.39027648,23.61828889,16.00193816,25.16806809,22.13164925,21.56899827,13.24723955,20.58587899,15.08533623,19.91272587,20.15864816,19.61665773,18.89000252,17.54792961,22.47442207,19.58080338,22.07719654,20.68441911,21.5651953,19.23116004,19.15827778,15.8960735,19.29336193,19.64879371,20.75742698,20.16941601,22.05790258,19.32486095,24.05120309,23.38410651,17.22090355,23.14437251,17.76392098,22.41419995,21.73320081,22.21367296,23.13624378,17.81455656,23.87025803,24.46071673,20.81772562,23.43871662,17.9433597,21.79385802,15.4214578,21.37765128,25.64109032,21.55213208,18.36329979,12.03516288,14.20725106,19.15328678,21.13039581,25.4618439,15.99211913,20.01770566,22.46343071,15.6771872,16.60400635,22.14991477,21.47588062,23.56852064,21.67958882,15.66702229,20.25969171,17.3702649,16.89890736,18.30579698,17.75687635,16.36923822,23.33725185,15.49047838,14.24837781,14.09519128,13.89356198,17.52657527,18.97969191,13.35750505,14.22762003,14.88432267,14.81687623,16.02792046,13.40632693,14.51459353,10.55597596,16.15867832,14.48114532
Pos_431,545,4,1,13.46802184,16.12515909,16.96953836,16.51307145,14.44750184,21.06713376,20.20166421,15.90978085,14.38010742,22.46221779,17.03282401,14.33151111,25.26419414,21.08329209,21.09510477,14.55934839,22.84596916,17.20485751,20.49436209,23.52901352,15.21891855,24.91466545,21.73915762,20.81137474,14.07884339,20.48981085,14.40738179,19.91445519,20.14543213,18.48238893,18.55076802,17.30940669,23.35006192,18.4420137,21.47251528,19.62451061,19.81018696,18.30207486,17.55508902,15.47673698,19.39524986,15.78287154,20.8559579,20.18629413,22.14649784,18.95188668,24.08088018,22.91375836,16.08385594,21.55686604,16.93805014,22.5006062,21.5166517,22.26196742,23.19050229,17.83581665,24.32003535,24.12195183,21.46702565,22.93462627,14.54477886,21.27836051,15.61923071,22.02568169,23.81505138,21.49154075,14.9389063,14.01212965,13.19512158,18.52977816,21.11370261,25.45393772,15.89976959,20.78695655,22.44440933,15.1951519,16.26647775,19.24365326,21.29267738,24.09826761,20.72553815,15.13186821,20.25381665,17.91790798,15.31679925,18.26911063,17.08386508,16.46334115,20.50465826,19.56049256,14.0662121,10.96328324,13.02741169,17.10032525,19.43565323,12.1650159,11.67067627,15.52927772,12.16202247,14.56836329,13.3196332,13.5601633,15.80223166,15.91031477,14.33662919
Pos_432,546,4,1,13.49479449,16.1339386,18.68383083,16.67274381,14.57626267,20.60364207,19.8992956,16.20909841,14.77552007,23.56204973,17.31051141,14.90986261,25.12347853,20.47529601,21.01963789,14.52485645,22.89520869,17.58161024,20.43662201,23.4987722,14.35557428,25.37844108,21.4111659,20.13539057,13.55236193,20.44718791,14.3403934,19.92896424,20.14590424,18.67150965,17.43160637,16.80161709,23.74024877,18.9312726,21.11403743,19.36882081,20.3025029,17.90010274,17.27420423,14.98605197,20.47426281,19.15814963,20.87325827,20.10037955,22.13273059,18.93243504,23.98170448,22.58534166,16.23400004,21.35920373,16.84551759,22.58670718,21.5627846,22.24869481,23.26383532,17.67796646,24.44470775,23.98769078,21.59207646,22.71633715,14.95333093,21.08630003,15.74701064,19.78562797,22.65781917,21.47741092,13.80832325,13.27197171,13.16934613,18.59791961,21.13065887,25.46785067,16.59661103,19.1687818,21.88230577,16.56359489,16.385601,20.28491848,21.28471831,24.62944801,20.39358394,16.16871345,20.1997579,18.27948037,14.65940114,18.35743709,17.1293275,16.35109008,21.91638254,20.92882915,13.68732134,11.19626099,13.22994265,17.77169727,19.29859965,12.50475673,12.4690066,16.22345316,12.87720002,14.79287305,14.92936874,11.20785507,15.62599815,15.50564124,14.3570602
Pos_433,547,4,1,13.89729687,16.44324159,17.2081696,16.61870587,15.00521378,20.85575137,20.40313591,16.03367343,14.60009755,22.28192924,16.23708377,13.08659992,25.30055325,21.1912315,21.05837528,14.41265791,22.96235748,16.87583621,19.83972304,23.61918341,15.73833931,24.83708614,21.22708802,20.76394018,13.91891805,20.50686475,15.57066768,20.01461283,20.19612323,19.41060197,17.62543429,17.12554761,22.72542638,18.98911853,20.60281352,18.28732281,19.54418017,18.3346633,17.94453381,14.92144657,20.63427178,15.10921879,20.84805723,20.25338741,22.03141647,19.04894546,24.06733117,22.53266699,16.86702137,21.16332504,16.5447519,22.5589067,21.53199415,22.28392249,23.18948489,17.72167182,23.82765445,23.95407915,21.02388879,21.87075719,14.73446167,20.21370853,15.57241033,20.91730001,23.88686846,21.09905761,11.90757603,14.31077347,12.89810307,18.28728708,21.12901304,25.50503211,15.85315334,20.61084825,22.78625844,16.17971455,16.56080502,21.08398603,21.13676165,23.36289692,20.50228774,15.61628597,20.19526426,17.69734301,15.04049936,17.33272492,16.88453828,16.52305438,21.21762962,16.40313787,14.97419278,14.14224976,13.8466609,17.27622933,19.902835,11.88342096,11.91263036,15.34429851,13.87540372,15.4240568,14.57505651,13.1067679,15.40282211,15.43826668,14.62705272
Pos_434,548,4,4,14.53439556,17.28963301,12.51507633,16.28301741,14.71018312,21.32410706,20.30959178,15.81798206,14.10058722,23.59604003,17.34530491,14.38339634,25.102291,21.66892207,21.0713534,15.78449748,23.10691423,18.59299925,21.81808216,23.51631063,15.68215959,25.02581385,22.12659848,21.86651688,13.31161221,20.47486588,16.42990671,19.91788886,20.22126218,19.47999451,18.44886733,17.27807446,22.45492738,21.64408185,21.74449392,20.58469521,21.12160316,19.54089373,18.65959523,15.75401276,19.10953307,13.6805061,20.82372911,20.19685697,22.08575481,18.96980569,24.20396407,23.38626176,17.98029131,23.07330401,18.38989884,22.55589072,21.57498631,22.22139713,23.10910233,17.76728923,23.61651126,24.58702317,21.27996043,23.47198672,16.31086964,21.83698988,15.97570028,17.87721387,24.86965761,21.4785728,17.34327933,14.65918885,12.98030123,19.19211494,21.07339896,25.54263329,16.28110373,19.74685099,23.05996659,15.41235386,16.59976063,17.15959232,22.09630798,23.63749159,20.73948816,16.06700712,20.25227775,18.30647062,16.13180538,19.04854572,17.19450776,16.22982169,22.29327046,15.94684748,16.91531944,14.02984304,13.98422247,16.91604222,20.03485987,13.39647645,12.04489833,16.27182969,15.16987467,15.74892427,15.66042056,13.84296397,15.81505217,15.98891225,15.20577501
Pos_435,549,4,3,13.51083915,16.3470343,17.46432855,16.64241027,13.98698815,20.70055673,20.27211962,16.03467796,13.55343106,22.85640772,16.85072008,13.52893664,25.19412029,21.33020454,21.0492649,13.21916953,22.5391281,18.91460467,21.00234049,23.55713961,14.45146127,25.050071,22.40780733,21.83729426,13.62612912,20.52046617,14.68475896,19.88272705,20.04935711,18.15878276,17.28269831,18.00611646,23.39623482,18.75486036,21.99730164,20.41004082,21.55321534,19.03411193,17.7103197,15.69467642,18.11471934,14.10014315,20.85291385,20.15948358,22.03572461,18.97757266,24.2755727,23.1800314,17.60620896,22.04005281,17.76904928,22.59717851,21.5098384,22.34389795,23.13547031,17.85211644,23.39047937,24.57169332,20.96087113,23.16201355,15.99827337,21.55196411,15.29092359,17.49427345,24.33073948,21.43226926,21.1750279,14.0943588,12.77310588,19.4080878,21.16195059,25.72742975,16.55401427,19.78678902,22.84564459,14.33248394,16.51572988,14.96475762,21.3551922,23.54613047,20.96688252,15.49478274,20.25696133,18.3218129,15.5165059,18.64962024,17.21844491,16.4765901,20.61484166,16.089781,16.96085116,14.24117086,13.45534693,17.83957215,19.76241341,13.04844359,14.09839718,15.29919736,13.35061484,14.45056374,14.92239411,14.39762374,17.02787369,15.68238631,14.35551627
Pos_436,550,4,4,13.55017105,16.13731517,17.9399354,16.51462453,14.16016979,20.70989656,20.21138757,16.1533744,13.61017359,23.16518455,17.22679862,13.22591707,25.18081798,21.23932279,21.06122667,15.22379465,22.67588073,18.82382339,21.1805233,23.58953796,14.59974835,25.14483358,22.23457893,21.57170377,12.24739474,20.4791635,16.66097345,19.81983046,20.16051853,19.27319693,17.1446454,18.32209224,23.91251599,19.27369913,21.91415638,20.50805379,21.39324267,19.06275169,17.89542907,15.75728456,19.22855965,15.57626044,20.8150032,20.10857968,22.09523018,19.04259667,24.24996974,22.93775155,17.57792091,22.60989879,17.70009899,22.51658949,21.43753861,22.19579847,23.05385553,17.78330179,23.37779936,24.81075449,20.93700744,23.17618375,15.84633554,21.54499441,15.54121399,17.95157926,24.85844028,21.46384852,13.04024179,14.12410243,12.86866606,19.34943353,21.07332013,25.57384847,16.87148935,19.01476331,22.79442401,15.79861389,16.28774007,19.95755099,21.42440201,23.91471261,20.72533607,15.65773126,20.24363709,18.17211331,16.57950816,19.16124381,17.25281186,16.33332157,21.59015125,17.20731231,17.43818423,14.50946532,13.79926361,18.11464321,20.17666983,12.64948665,13.03185085,15.88147996,14.51942985,15.51402518,16.02719573,14.06085481,16.11385913,15.606428,14.86279169
Pos_437,551,4,3,13.76387938,16.3376479,17.97093949,16.56983651,14.01191263,20.51735193,20.32943378,15.85987127,13.60708138,22.33860541,15.57572311,12.8638989,25.35569494,21.05785297,21.04817347,13.73849334,22.18013922,17.83695729,20.16188709,23.59154249,14.75347086,24.79075844,21.90219107,21.14629448,12.78730535,20.56904079,14.83593141,19.91109917,20.25872592,18.41616138,17.62393747,16.80942869,22.5181154,18.2259922,21.47915987,19.54906002,20.48389309,19.49871091,17.55437195,15.43709949,17.56153143,13.04863251,20.50550605,20.207679,22.1094806,19.05358279,24.17337586,22.88652677,16.97931354,21.1617789,17.7180747,22.46222017,21.53292441,22.14877868,23.13408117,17.80896628,23.39189786,23.68328507,21.07666707,22.89373987,15.27620443,21.25338523,15.26264046,16.28283693,24.0798642,21.57340829,20.81389929,14.27963205,12.63780243,19.06313507,21.0057104,25.23790846,15.8600326,18.21701943,20.36050129,13.69539671,16.60381001,19.33053115,21.13328595,22.25908873,21.22908645,15.26361001,20.20557292,18.19137245,15.56601206,17.39509554,17.24618963,16.4012136,20.18788247,14.31598296,15.27023471,13.675249,13.46277368,16.46509097,19.20290566,12.33366141,13.34156736,15.63894359,13.64594801,14.53319539,14.12350482,13.44767551,16.33610666,15.78778497,14.25076794
Pos_438,552,4,3,14.0940593,16.08623869,16.84809726,16.53140851,14.99491546,20.36265126,20.35499658,15.88308445,13.26671312,22.14289622,16.71597383,12.62376964,25.3127045,21.08280909,20.97869629,14.24921344,23.38430289,17.97572556,20.28722934,23.54281237,14.51062745,24.42716749,21.88245244,20.7844618,12.45442797,20.62027257,14.59180844,19.96892502,20.20976551,18.31651539,17.39962985,16.63229185,21.1361135,19.51717421,21.70499562,19.8114658,20.46826284,18.53452963,17.57406281,15.63282826,19.13678681,14.34100147,20.81823603,20.18282922,22.08518918,18.98195595,23.47921892,22.52659748,17.16132521,21.66873804,17.28619283,22.54226327,21.59322379,22.20511996,23.19360251,17.83654164,23.1410514,23.78916586,20.7197829,23.25448083,15.95852965,21.62457207,15.69974736,16.82455547,23.78437482,21.57101692,21.21091272,14.7958911,12.93566379,19.35993288,21.08235749,25.38516993,15.61174049,18.85468442,21.98289652,15.20464509,16.51519282,17.66911484,19.49610306,22.74368924,21.57929878,16.96279889,20.21979554,17.2399041,15.57951785,17.84384859,17.35635028,16.36786254,20.87360991,15.08210766,16.45237943,12.90188699,13.58699789,16.12184155,19.45442107,13.83001271,13.26092774,15.59477057,14.18757941,15.2368361,14.45728517,14.05319178,16.41897701,15.0246147,14.61665954
Pos_439,553,4,3,14.02956038,16.33678402,16.21449185,16.60588448,14.34358886,20.35460962,20.52162123,16.31916998,11.9635609,21.97498939,15.3609362,12.69351785,25.49341126,21.1997388,21.10297997,14.1990877,22.95999451,17.73018847,20.21893017,23.63758292,14.77635121,24.80971685,21.54979878,21.21821621,13.38379759,20.47120058,15.23170564,19.98491405,20.26803352,17.8467013,17.02496238,16.63782901,20.86877183,18.28988111,21.5380161,19.16986229,20.32344717,18.97842937,17.70724733,15.57040102,16.74258294,14.51115649,20.83648596,20.30696467,22.19710618,19.17959439,24.10559051,23.09494862,17.14299995,21.76846529,17.66161967,22.69771537,21.57092055,22.37667016,23.25751041,17.83126143,23.39944785,23.63771715,21.03950995,23.0467405,15.6436502,21.38285102,16.23010138,16.74748159,24.02109363,21.60902573,14.65362945,14.76856353,12.68960135,18.45604213,21.17507266,25.53297417,16.14120053,18.90076747,22.31991627,14.4680528,16.53900061,17.41639389,21.16738057,23.02649643,20.59942219,16.0265735,20.29354768,17.99844766,14.9871846,17.18393563,17.20220059,16.52590798,20.88699329,14.99028699,14.35195699,13.67564135,13.37146858,16.96546611,20.57424254,13.68377667,12.74472536,15.84841182,13.9088118,15.02719086,14.00774762,14.30461053,17.09035464,15.58298823,14.71778641
Pos_440,554,4,3,13.64317264,16.2120386,15.7523786,16.41944079,14.01548937,20.03957562,20.46956284,15.93429459,14.68582478,22.02801246,15.56889853,14.11522848,25.33098075,21.19488764,20.99332228,13.15881794,22.52818007,17.54102252,19.9539959,23.54529582,15.11333775,24.78186925,21.65010756,21.20025421,13.61555697,20.56619079,15.51420128,19.9340533,20.18356507,18.6762032,17.2550912,16.80220455,22.02112507,18.78681814,21.5556664,20.10146433,20.13993364,18.83450433,17.53363973,15.40428034,16.11911159,14.38345952,20.77270512,20.1757365,22.12581657,18.88942005,23.90286495,23.00800238,17.10679134,21.38523621,17.8302518,22.53071703,21.50060238,22.18221957,23.08050426,17.75925501,23.21950709,23.56855621,20.97980484,22.9534568,15.27111544,21.31230383,15.30833539,17.06019547,24.22177434,21.54619667,20.58604651,14.16967697,11.73582234,18.83794127,21.08702403,25.33777561,16.44166934,19.8046641,22.52443645,14.62786824,16.28266182,17.30905717,20.78657382,23.68602218,20.85651811,15.21993411,20.21008127,17.55038813,15.3003857,17.78620762,16.82674657,16.25651049,20.76989139,14.86577918,13.91876185,13.60741854,13.4883779,16.68297389,19.24699036,11.65375292,12.49212508,15.10696574,13.50826131,15.44816893,14.06907188,13.76380272,15.54978321,16.14650253,14.50237946
Pos_QC(I)#52,555,4,qc,14.95920687,16.89139766,17.76882553,16.46940432,14.82496404,21.3725504,20.23503937,15.68745983,13.79705979,24.20171046,17.33132245,14.34942117,25.17968753,22.29516491,21.03826053,15.26963225,22.93023311,18.86731885,21.34540252,23.63366268,15.88101557,25.17744623,22.19724416,21.56749135,13.25493076,20.56243876,14.9616594,19.94430434,20.16339824,19.5824839,18.71237076,17.56254796,22.49106377,19.55407711,22.060378,20.67646,21.5862534,19.24833928,19.13122073,15.6897999,19.24159937,19.61516066,20.74639051,20.20131268,22.08722073,19.35203142,24.01887969,23.38336625,17.09668127,23.14876083,17.69414111,22.41433384,21.7148305,22.19388869,23.15826672,17.82181244,23.87741718,24.44450505,20.80658294,23.44295505,17.92023627,21.79440497,15.40120531,21.41551438,25.64902112,21.58098831,18.28885212,11.89150075,14.23632201,19.1167837,21.04772084,25.46875186,16.04061173,20.05797589,22.39672044,15.69810237,16.58963652,22.15342456,21.50939682,23.56898541,21.67927522,15.57782408,20.2587341,17.37901825,16.88430655,18.30119568,17.75444335,16.4255743,23.32770675,15.31238066,14.36004369,14.00686547,13.82002341,17.48970155,19.2106523,13.46758379,14.17064037,14.8903269,14.75210011,15.92606477,13.64509306,14.57470157,9.977991865,16.14372197,14.50703008
